dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,HSIC_Lasso,10,MLP,5,0.9586645820734819,0.9162781082416461,0.015468517234767387,0.03335831319421079,0.9431960648387145,0.8829197950474353,0.1732542390236631,8.374088930082507,3.7096882660407573,,
DS-B,HSIC_Lasso,10,HGBT,5,0.9375691381878788,0.8697723742638611,-0.017957491998407238,-0.03178731685098368,0.955526630186286,0.9015596911148448,0.1732542390236631,0.28807134297676384,0.24784151907078922,,
DS-B,HSIC_Lasso,10,SVM_linear,5,0.8549904865853479,0.7484366250476526,-0.004463561409460137,-0.009354720943036465,0.8594540479948081,0.7577913459906891,0.1732542390236631,0.915474766981788,1.6999641259899363,,
DS-B,HSIC_Lasso,10,SVM_rbf,5,0.9207768551158573,0.8564049719860582,-0.00015671322585864012,-0.007544278996724829,0.9209335683417159,0.8639492509827831,0.1732542390236631,0.6764202140038833,0.9456443069502711,,
DS-B,HSIC_Lasso,10,KNN,5,0.8327611764185314,0.6697993528115351,0.03835049189516082,0.09118543475917551,0.7944106845233706,0.5786139180523596,0.1732542390236631,0.002440402051433921,0.000281672109849751,,
DS-B,HSIC_Lasso,10,GaussianNB,5,0.7667738462219207,0.5872933497049577,-0.011353412292216758,0.0033750313862672687,0.7781272585141374,0.5839183183186905,0.1732542390236631,0.0008481920231133699,0.001087749027647078,,
DS-B,HSIC_Lasso,10,QDA,5,0.8855698461629227,0.7680735846777837,-0.025837401731588994,-0.052891079598491375,0.9114072478945117,0.8209646642762751,0.1732542390236631,0.001175996963866055,0.004323021974414587,,
DS-B,HSIC_Lasso,10,ShrinkageLDA,5,0.856329001902683,0.7341897964883658,-0.0011172731161226412,-0.0046534220209416555,0.8574462750188057,0.7388432185093075,0.1732542390236631,0.00306572497356683,0.005183813977055252,,
DS-B,HSIC_Lasso,10,LogRegL2,5,0.8575568961194119,0.7379553974276285,-0.003580436289620681,-0.007134968628368488,0.8611373324090326,0.745090366055997,0.1732542390236631,0.06404516601469368,0.21142370905727148,,
DS-B,HSIC_Lasso,10,KDEBayes,5,0.856741987344946,0.723192849832223,0.15499122405935184,0.30211206201322277,0.7017507632855942,0.4210807878190002,0.1732542390236631,0.0022985159885138273,0.004318860941566527,,
