dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PCA,10,MLP,2,0.8390385773783349,0.6187095486104119,-0.09670397895040239,-0.2343900977137614,0.9357425563287373,0.8530996463241733,0.0010004990035668015,13.136372392065823,3.719581320998259,,
DS-B,PCA,10,HGBT,2,0.8776455197543228,0.6802173551694723,-0.08537356013880315,-0.23609319915929017,0.963019079893126,0.9163105543287625,0.0010004990035668015,0.2806653269799426,0.24967298901174217,,
DS-B,PCA,10,SVM_linear,2,0.7186353238555945,0.4500333458884205,-0.12378094523630911,-0.2936340180009085,0.8424162690919036,0.743667363889329,0.0010004990035668015,0.9516183780506253,1.7002855490427464,,
DS-B,PCA,10,SVM_rbf,2,0.8611931307950141,0.6481639362550116,-0.0582596388013259,-0.20171159419576667,0.91945276959634,0.8498755304507782,0.0010004990035668015,0.8586680210428312,0.9433556679869071,,
DS-B,PCA,10,KNN,2,0.7651044534532647,0.47899006689695267,-0.032496424598760565,-0.10662325563844843,0.7976008780520253,0.5856133225354011,0.0010004990035668015,0.0023782410426065326,0.0002934359945356846,,
DS-B,PCA,10,GaussianNB,2,0.7974308848147997,0.5655290468564242,0.012379942276209532,-0.022443784410601797,0.7850509425385902,0.587972831267026,0.0010004990035668015,0.000791658996604383,0.0017275779973715544,,
DS-B,PCA,10,QDA,2,0.8201951965823968,0.6094390895631963,-0.10120510423172302,-0.22146426450907652,0.9214003008141198,0.8309033540722728,0.0010004990035668015,0.0012676010373979807,0.00412603304721415,,
DS-B,PCA,10,ShrinkageLDA,2,0.7715956082616714,0.46134957356129863,-0.07997812260947013,-0.265336621504282,0.8515737308711415,0.7266861950655806,0.0010004990035668015,0.003018751973286271,0.006157352006994188,,
DS-B,PCA,10,LogRegL2,2,0.7688165883835492,0.45849382182777104,-0.08115698875457777,-0.27832281452005475,0.8499735771381269,0.7368166363478258,0.0010004990035668015,0.04341081203892827,0.27012264204677194,,
DS-B,PCA,10,KDEBayes,2,0.7528889611565454,0.4884797283278493,0.019519658239683157,0.02660196474850718,0.7333693029168622,0.4618777635793421,0.0010004990035668015,0.0023284590570256114,0.009194848942570388,,
