epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.6941853761672974,0.7502015829086304,0.25,0.3178350052582531,0.3631741420010895,0.18135654697134565,0.5,0.2857142857142857,0.25,0.14285714285714285,0.16282132523079693,0.2661698163428267,0.41339396444811916,0.25,0.2857142857142857,0.75,0.2857142857142857,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,1.0,0.2727272727272727
10,0.7885727882385254,0.4336591958999634,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.25,0.0,0.3867474539125951,0.3867474539125951,0.0,0.25,0.8571428571428571,0.5,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
15,0.7221429347991943,0.4631270468235016,0.25,0.5877512636652169,0.5877512636652169,0.0,0.5,0.7142857142857143,0.25,0.0,0.3867474539125951,0.3867474539125951,0.0,0.25,0.8571428571428571,0.5,0.0,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.875,0.6363636363636364
20,0.5759554505348206,0.3636910021305084,0.25,0.5877512636652169,0.5877512636652169,0.0,0.5,0.7142857142857143,0.25,0.0,0.3867474539125951,0.3867474539125951,0.0,0.25,0.8571428571428571,0.5,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
25,0.5698263049125671,0.28177863359451294,0.25,0.5877512636652169,0.5877512636652169,0.0,0.5,0.7142857142857143,0.25,0.0,0.3867474539125951,0.3867474539125951,0.0,0.25,0.8571428571428571,0.5,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
30,0.4422069489955902,0.30893152952194214,0.25,0.5877512636652169,0.5877512636652169,0.0,0.5,0.7142857142857143,0.25,0.0,0.2566096258684961,0.3474031613687685,0.3631741420010895,0.25,0.5714285714285714,0.5,0.2857142857142857,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,1.0,0.45454545454545453
35,0.6342893242835999,0.2958383858203888,0.25,0.5877512636652169,0.5877512636652169,0.0,0.5,0.7142857142857143,0.25,0.0,0.5424121269223805,0.5877512636652169,0.18135654697134565,0.5,0.7142857142857143,0.25,0.14285714285714285,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
40,0.3887946307659149,0.4960075616836548,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.0,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.2857142857142857,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
45,0.49551528692245483,0.464553564786911,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.0,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.2857142857142857,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,1.0,0.7272727272727273
50,0.5095163583755493,0.44970473647117615,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.0,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.2857142857142857,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,1.0,0.7272727272727273
