epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.6640523076057434,0.8747138977050781,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.2995207667731629,0.2995207667731629,0.0,0.25,0.375,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
10,1.024006724357605,0.80985027551651,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.16622340425531915,0.16622340425531915,0.0,0.25,0.125,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666
15,1.0087919235229492,0.7321990132331848,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.16622340425531915,0.16622340425531915,0.0,0.25,0.125,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666
20,0.9415600299835205,0.8608464002609253,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
25,0.8578944802284241,0.7492185235023499,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
30,0.675510048866272,0.8394889235496521,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
35,0.7714574933052063,0.8097473382949829,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
40,0.8962235450744629,0.8007321357727051,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
45,0.8793066740036011,0.8433815836906433,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
50,0.8356434106826782,0.8078595995903015,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
55,0.7614041566848755,0.7917482852935791,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
60,0.88242506980896,0.7489727139472961,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
65,0.7725325226783752,0.8806188106536865,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
70,0.7979989647865295,0.7278581857681274,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
75,0.8057743310928345,0.8137227296829224,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
80,0.8175308108329773,0.7052913308143616,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
85,0.7176076769828796,0.783470630645752,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
90,0.7382367253303528,0.8171994090080261,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
95,0.8005378246307373,0.8021996021270752,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
100,0.7851476669311523,0.7869217991828918,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
105,0.7876165509223938,0.7794322967529297,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
110,0.8065359592437744,0.8076035976409912,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
115,0.7653668522834778,0.780519425868988,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
120,0.7272565364837646,0.6746041178703308,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.249500998003992,0.249500998003992,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.75,0.25
125,0.737008273601532,0.7448884844779968,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666
130,0.7457125782966614,0.784540593624115,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.249500998003992,0.249500998003992,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.75,0.25
135,0.71451336145401,0.819000780582428,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.37462537462537465,0.37462537462537465,0.0,0.75,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,1.0,0.4166666666666667
140,0.7165736556053162,0.775829553604126,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
145,0.7376790642738342,0.6835271716117859,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
150,0.7465635538101196,0.7068510055541992,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
155,0.6958968639373779,0.7068631052970886,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.37462537462537465,0.37462537462537465,0.0,0.75,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,1.0,0.4166666666666667
160,0.5334647297859192,0.6389726996421814,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
165,0.5121824741363525,0.7023094296455383,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
170,0.5452496409416199,0.6936107277870178,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
175,0.6106908917427063,0.6919145584106445,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
180,0.6290397644042969,0.6781524419784546,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
185,0.6269606351852417,0.665631890296936,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
190,0.5934552550315857,0.6706622242927551,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
195,0.6057919859886169,0.6899407505989075,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
200,0.619918704032898,0.6633941531181335,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
205,0.5739970207214355,0.7338905334472656,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.19968051118210864,0.19968051118210864,0.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.25
210,0.5613226890563965,0.6590160727500916,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.8,0.3333333333333333
215,0.5597134828567505,0.7472920417785645,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.21404109589041095,0.21404109589041095,0.0,0.75,0.125,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
220,0.4872799217700958,0.6978337168693542,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
225,0.42727985978126526,0.684008002281189,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
230,0.4720698595046997,0.668316662311554,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
235,0.4576346278190613,0.6422449350357056,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
240,0.5251243114471436,0.6536840796470642,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
245,0.5332002639770508,0.6424328088760376,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
250,0.5009891390800476,0.6745004653930664,0.25,0.5328360197149328,0.5328360197149328,0.0,0.5,0.5714285714285714,0.0,0.0,0.33288948069241014,0.33288948069241014,0.0,0.5,0.25,0.25,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,1.0,0.3333333333333333
