epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.7907747626304626,0.48625802993774414,0.25,0.3699866804795027,0.3699866804795027,0.0,0.25,0.7142857142857143,0.0,0.0,0.3567351598173516,0.3567351598173516,0.0,0.25,0.625,0.5,0.0,0.5833333333333334,0.25,0.16666666666666666,0.08333333333333333,0.8571428571428571,0.5
10,0.25068947672843933,0.7339030504226685,0.25,0.44409903408460094,0.44409903408460094,0.0,1.0,0.2857142857142857,0.0,0.42857142857142855,-0.10702054794520548,0.0,0.4280821917808219,0.5,0.0,0.5,0.375,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.25,0.4,0.16666666666666666
15,0.3329717516899109,0.7497291564941406,0.25,0.41339396444811916,0.41339396444811916,0.0,0.75,0.2857142857142857,0.0,0.2857142857142857,-0.07488019169329073,0.0,0.2995207667731629,0.75,0.0,0.25,0.375,0.5,0.16666666666666666,0.3333333333333333,0.25,0.5,0.25
20,0.31010207533836365,0.8069583177566528,0.25,0.544992127891486,0.544992127891486,0.0,0.75,0.42857142857142855,0.0,0.2857142857142857,-0.08322237017310254,0.0,0.33288948069241014,0.75,0.0,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.75,0.25
25,0.2633277475833893,0.7015619277954102,0.25,0.599580293794344,0.599580293794344,0.0,1.0,0.42857142857142855,0.0,0.2857142857142857,-0.08322237017310254,0.0,0.33288948069241014,0.75,0.0,0.25,0.5,0.5,0.08333333333333333,0.4166666666666667,0.25,0.5,0.25
30,0.2706086039543152,0.7873300313949585,0.25,0.544992127891486,0.544992127891486,0.0,0.75,0.42857142857142855,0.0,0.2857142857142857,-0.1248751248751249,0.0,0.4995004995004996,0.5,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666
35,0.3059178292751312,0.44668927788734436,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.2857142857142857,0.07917032939934082,0.249500998003992,0.6813226744186047,0.25,0.25,0.75,0.625,0.25,0.08333333333333333,0.6666666666666666,0.0,1.0,0.25
40,0.29981717467308044,0.4564298689365387,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.2857142857142857,0.1496406708499015,0.2995207667731629,0.5995203836930456,0.25,0.375,0.75,0.5,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,1.0,0.3333333333333333
45,0.24705862998962402,0.7344247102737427,0.25,0.44409903408460094,0.44409903408460094,0.0,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.4166666666666667,0.25,0.3333333333333333,0.08333333333333333,0.8,0.3333333333333333
50,0.2649228870868683,0.41604483127593994,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.2857142857142857,0.12919009816851174,0.2995207667731629,0.6813226744186047,0.25,0.375,0.75,0.625,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333
