dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PLS,5,MLP,5,0.9544646676204664,0.9038277560166273,0.011268602781751902,0.020907960969192008,0.9431960648387145,0.8829197950474353,0.002874355996027589,6.523813673993573,3.6776418919907883,,
DS-B,PLS,5,HGBT,5,0.9443354621749582,0.8837047082428235,-0.011191168011327801,-0.017854982872021252,0.955526630186286,0.9015596911148448,0.002874355996027589,0.2821821590187028,0.24022341903764755,,
DS-B,PLS,5,SVM_linear,5,0.8560432307261171,0.7386033420334459,-0.003410817268690969,-0.019188003957243183,0.8594540479948081,0.7577913459906891,0.002874355996027589,0.8405196300009266,1.7043975370470434,,
DS-B,PLS,5,SVM_rbf,5,0.9405374710541453,0.8841234564270346,0.0196039027124294,0.020174205444251525,0.9209335683417159,0.8639492509827831,0.002874355996027589,0.4609448970295489,0.9454269519774243,,
DS-B,PLS,5,KNN,5,0.9193295623829261,0.8138910990316608,0.12491887785955547,0.23527718097930117,0.7944106845233706,0.5786139180523596,0.002874355996027589,0.0015100419986993074,0.00027594598941504955,,
DS-B,PLS,5,GaussianNB,5,0.8519668431687782,0.7183643674136577,0.0738395846546408,0.13444604909496727,0.7781272585141374,0.5839183183186905,0.002874355996027589,0.0006998589960858226,0.001105683040805161,,
DS-B,PLS,5,QDA,5,0.907166772371274,0.8161613580046216,-0.004240475523237697,-0.004803306271653485,0.9114072478945117,0.8209646642762751,0.002874355996027589,0.0006207040278241038,0.005513343960046768,,
DS-B,PLS,5,ShrinkageLDA,5,0.8569964158763405,0.7351001738253726,-0.0004498591424652032,-0.0037430446839348264,0.8574462750188057,0.7388432185093075,0.002874355996027589,0.0018069950165227056,0.0051891079638153315,,
DS-B,PLS,5,LogRegL2,5,0.8580178173719377,0.7264602687401626,-0.0031195150370948443,-0.018630097315834426,0.8611373324090326,0.745090366055997,0.002874355996027589,0.031997289042919874,0.13763642497360706,,
DS-B,PLS,5,KDEBayes,5,0.9426982698859865,0.8791547478848614,0.24094750660039232,0.45807396006586115,0.7017507632855942,0.4210807878190002,0.002874355996027589,0.0014903689734637737,0.004315788042731583,,
