feature_index,eta
0,6.026139691628774e-05
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0002878174504842009
8,0.000438223339008247
9,0.00030316690124760975
10,0.0007794318159465731
11,0.0
12,0.0
13,0.0
14,0.00025035766736430714
15,0.0018484509787139855
16,0.0
17,0.0
18,0.0
19,0.0
20,0.000769458443160681
21,0.0
22,0.00011342648150729749
23,0.0
24,0.0002703985293041641
25,0.0008921315746584606
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0002812198158316971
34,0.0
35,0.000945280866349501
36,0.0
37,0.0
38,0.0015245697102051982
39,0.00045468696871361946
40,0.0003748833533645776
41,0.0
42,0.004315496899054831
43,0.0009435713314776061
44,0.0
45,0.0003370993549968556
46,0.021126672057583305
47,0.00019093115988133916
48,0.001187735704308151
49,0.0
50,0.00045468696871361946
51,0.00027423234518334736
52,0.0008770645984981832
53,0.0
54,0.0
55,0.0
56,0.0002944562079670491
57,0.00045468696871361946
58,0.0001927480761777112
59,0.0
60,0.00012926787931931796
61,0.006870999421321527
62,0.0
63,0.0
64,0.0
65,0.00134681854337208
66,0.0
67,0.0
68,0.0
69,0.0008685783270995233
70,0.0019455150408021725
71,0.0032813228385693487
72,0.0
73,0.00021664037706459034
74,0.004443415510523524
75,0.0
76,0.0
77,0.00017385571928634267
78,0.0
79,0.0015688886421572643
80,0.0
81,0.00020740873765106864
82,0.0036127061482190007
83,0.0
84,0.00045468696871361946
85,0.0
86,0.00045468696871361946
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.00029008014631283816
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0004374446059448411
102,0.0
103,0.00019882010310995368
104,0.00030895482040448004
105,0.0
106,0.0011989029138185132
107,0.0
108,0.0
109,0.0
110,0.00045468696871361946
111,0.00045468696871361946
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.00017855655734269526
119,0.0
120,0.00023613520263568138
121,0.0002921157306431266
122,0.0
123,0.00033632754231493957
124,0.0009093739374272389
125,0.0
126,0.002904070083183032
127,0.00018167268903886754
128,0.0006211729073649477
129,0.00047201948232702056
130,0.0
131,0.00488820248952027
132,0.0
133,0.0
134,0.0005208284699313942
135,0.0
136,0.0017879323186006718
137,0.0022493821250873037
138,0.0012598465353262822
139,0.0
140,0.0
141,0.0
142,0.002204465392492984
143,0.0
144,0.0
145,4.998320406428987e-05
146,0.0004182229017521722
147,0.00029951622474305527
148,1.866269101719611e-05
149,0.0009093739374272389
150,0.0
151,0.0
152,0.0
153,0.0001566681981246079
154,8.065635290353608e-06
155,0.0
156,0.0
157,0.00034454492046134523
158,0.00040862972715583287
159,0.0
160,0.0005702806793880415
161,0.0010013864938253874
162,0.0
163,3.3474256723513594e-05
164,0.0017789163792670715
165,0.0011243961584578126
166,0.0003041574080908986
167,0.0
168,0.0017935011325639634
169,2.8505053928296066e-05
170,0.0
171,0.0002209902370593382
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.000430464420238422
178,0.0003832957330205908
179,0.0
180,0.0
181,0.00037381131082000275
182,0.0008921315746584606
183,0.0
184,0.00030394012615700053
185,0.000588621815573349
186,0.001283204827685646
187,0.0014937761652907217
188,0.0006508639234179686
189,0.0
190,0.0003441494534535268
191,0.00045468696871361946
192,0.0
193,5.851909871164826e-05
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.00018716975729749
200,0.0
201,0.0005112401976210199
202,0.0
203,0.0
204,0.0
205,0.00012293758111180916
206,0.0
207,0.00033454066384734605
208,0.0
209,0.00033281548098112584
210,0.001194061657554891
211,0.00045468696871361946
212,0.001193635362686082
213,0.0
214,0.0
215,0.00012357484196295229
216,0.0
217,0.0
218,0.0
219,0.00032068149107960023
220,0.0
221,2.5065019152828613e-05
222,0.0
223,0.00045468696871361946
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0005589724769962254
231,0.0
232,0.0
233,0.0
234,0.0027630789703195413
235,0.0
236,0.00045468696871361946
237,0.0
238,0.0
239,0.0
240,0.0004161933372086373
241,0.0007537961000090704
242,0.00010633222655668789
243,0.0
244,0.0017842631493169211
245,0.0
246,8.250329603192424e-05
247,0.0021125492649111772
248,0.0009093739374272389
249,0.0
250,0.0
251,0.0003886256261097018
252,0.00016925891632098297
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,5.859965179707131e-05
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0008344960601260701
265,0.0
266,0.00269363708674416
267,0.0
268,0.0
269,8.863088772882848e-06
270,0.0010077709270054614
271,0.0
272,0.00018440112920493465
273,0.0007267470873745689
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.00045468696871361946
280,0.0005107094768377646
281,0.0
282,0.0
283,0.0022523386493197607
284,0.0
285,0.0
286,9.184883244506875e-05
287,0.0
288,0.0
289,0.00022484399185486085
290,0.0
291,0.0
292,0.00045468696871361946
293,0.0005743012962610592
294,0.00044780647790414624
295,0.000677207114412358
296,0.0001507404173989499
297,0.0
298,0.0
299,0.00020271946326609684
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,2.1269430507909028e-05
307,0.0
308,0.0
309,0.0
310,0.0003565179426580324
311,0.0
312,0.00045468696871361946
313,0.0
314,0.0017198060154424316
315,0.0
316,0.0
317,0.0006348612761088251
318,0.0
319,0.0
320,0.0007748949396021329
321,0.0
322,0.0
323,0.0
324,8.12383566477545e-05
325,0.0001963221563329734
326,6.794467440991436e-05
327,0.0
328,0.00045468696871361946
329,0.00026625993107107465
330,0.0
331,0.0
332,0.00041463111543096757
333,0.0
334,0.0
335,0.0
336,0.0
337,0.00020018182265533918
338,0.0
339,0.00039109022522543105
340,0.0002781868866472183
341,0.0
342,0.0
343,0.0
344,0.00134681854337208
345,0.0
346,0.0012215995321907345
347,0.00046072791952743496
348,0.0
349,0.0012951061769273767
350,0.00045468696871361946
351,0.0
352,0.0003999093116636946
353,0.0
354,0.002297371985076709
355,0.00045468696871361946
356,0.0
357,0.0009093739374272389
358,0.0
359,0.0
360,0.0
361,0.0
362,8.100151442263435e-05
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0004307441302028066
369,0.0
370,0.0011696707528353776
371,0.0014565040991290587
372,0.0
373,0.0
374,0.0009093739374272389
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0007583176568620766
383,0.0
384,0.0
385,0.0
386,0.0004374446059448411
387,0.0003792496710521375
388,0.0
389,0.002112544201867947
390,0.018557995498657665
391,0.00046976796740016204
392,0.00012047923841636874
393,0.00020628262029044188
394,0.0
395,0.0
396,0.0
397,0.0003474320987252711
398,0.06657270591041065
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0005644755790289684
404,0.0
405,0.0005581794764235419
406,0.0
407,0.0
408,0.0003702584600304276
409,0.0
410,0.010771568886453142
411,0.0
412,0.0007676326712702707
413,0.0
414,0.00045468696871361946
415,0.0005543131657758083
416,0.0
417,0.0
418,0.0017842631493169211
419,0.0
420,0.0
421,0.00045468696871361946
422,0.0
423,0.00015879823311826014
424,0.0
425,0.0
426,0.0016082159641723007
427,0.0
428,0.0
429,0.0
430,9.912859110867228e-05
431,0.0
432,0.00015622209501669676
433,0.0
434,0.0
435,0.0002928547311908762
436,0.001277846540017389
437,0.00021978987289107964
438,0.0
439,0.00045468696871361946
440,0.0
441,0.00045468696871361946
442,0.0
443,0.0015137529917026778
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0005389730372178421
451,0.0
452,0.0
453,0.00015020889520607004
454,0.0
455,0.00043635092842212917
456,0.0
457,0.0
458,0.00040119584537055933
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0004374446059448411
467,0.0004015639566573653
468,0.0
469,0.001274611422266546
470,0.0
471,3.0967484945176894e-05
472,0.0013521115223946866
473,0.0
474,0.0002344700551776499
475,0.0
476,0.0011600404155467643
477,0.00045468696871361946
478,0.0
479,0.0
480,0.0
481,0.0004365402317234484
482,0.0005282434257997476
483,0.0
484,0.0013598754278412927
485,0.0
486,0.0010699101538304808
487,0.00039811248534628795
488,0.09886518906345357
489,0.0
