dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PLS,10,MLP,4,0.9635697101615306,0.9187648099272926,0.027978669544233337,0.05537549890452198,0.9355910406172973,0.8633893110227706,0.004351618932560086,9.272853668080643,3.8335160410497338,,
DS-B,PLS,10,HGBT,4,0.9533848979486251,0.9000546699161062,-0.0012897312998200183,-0.004765008597133136,0.9546746292484452,0.9048196785132393,0.004351618932560086,0.28624391299672425,0.2969838259741664,,
DS-B,PLS,10,SVM_linear,4,0.8288131146087014,0.7179444774782421,-0.0035994220229934593,-0.01032691839498534,0.8324125366316949,0.7282713958732274,0.004351618932560086,0.8967659120680764,1.6820657250937074,,
DS-B,PLS,10,SVM_rbf,4,0.9479303323367787,0.8909964252782211,0.04361989512156372,0.05725423198704227,0.904310437215215,0.8337421932911788,0.004351618932560086,0.5121949659660459,0.9423286949750036,,
DS-B,PLS,10,KNN,4,0.9211157469170247,0.825837292307978,0.13925217757641373,0.27457279111165245,0.781863569340611,0.5512645011963255,0.004351618932560086,0.0023387710098177195,0.00027569697704166174,,
DS-B,PLS,10,GaussianNB,4,0.8450844238153135,0.7144295360997427,0.046774008773129316,0.12743733749030406,0.7983104150421841,0.5869921986094386,0.004351618932560086,0.0007905489765107632,0.001108853961341083,,
DS-B,PLS,10,QDA,4,0.8994526956862369,0.8218533337282102,0.0022431716303460414,0.012418291386457891,0.8972095240558908,0.8094350423417523,0.004351618932560086,0.0012384429574012756,0.005152145982719958,,
DS-B,PLS,10,ShrinkageLDA,4,0.83164756706418,0.6990641349903822,-0.0012047346812071869,-0.0011443879964599946,0.8328523017453872,0.7002085229868422,0.004351618932560086,0.0030154200503602624,0.005142581067048013,,
DS-B,PLS,10,LogRegL2,4,0.8332144612507807,0.7088711299467052,-0.002904667053462817,-0.007464850741616069,0.8361191283042435,0.7163359806883213,0.004351618932560086,0.09861074096988887,0.1432352140545845,,
DS-B,PLS,10,KDEBayes,4,0.9363892697312259,0.8737178367790208,0.24060325426184137,0.45286653406132826,0.6957860154693846,0.42085130271769255,0.004351618932560086,0.00252571702003479,0.004958142060786486,,
