feature_index,eta
0,0.0
1,0.0
2,0.0
3,0.00024715238561400253
4,0.0
5,0.0015584002681012133
6,0.0
7,0.0004913791542626493
8,0.0
9,0.0
10,0.0
11,0.0003516808108947818
12,0.0
13,0.005873647719618408
14,0.0
15,0.0008018790445123921
16,0.0
17,0.0003949499393322639
18,0.0
19,0.0007310636961877417
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0008018790445123921
26,0.0001118954383832147
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0004226668847293245
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0008018790445123921
40,0.0008018790445123921
41,0.0
42,0.0008018790445123921
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0007017246026722391
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0008018790445123921
62,0.0006342930770524518
63,0.0
64,0.0
65,0.0008018790445123921
66,0.0
67,0.0
68,0.0
69,0.0037888170858155195
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0009220891036154761
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0022640064368878755
86,0.0
87,0.0
88,0.00023609593909081406
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0017144207345093968
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0006823705870734326
101,0.0007310636961877417
102,0.0007691065702247729
103,0.0009648110248907415
104,0.0
105,0.0008018790445123921
106,0.0
107,0.0002648457386028397
108,0.0
109,0.0007460278529387422
110,0.0
111,0.0
112,0.0
113,0.0005227410246805768
114,0.0
115,0.0
116,0.0
117,0.0028576178862008304
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0017986562075975412
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0008018790445123921
134,0.0008018790445123921
135,0.0
136,0.0014568931614283064
137,0.0007310636961877417
138,0.0
139,0.0
140,0.004648372391766542
141,0.0
142,0.0031896758454188125
143,0.0
144,0.0
145,0.0
146,0.0018011773967754531
147,0.0
148,0.0009860424572615714
149,0.0025789905081884884
150,0.0006220770874287052
151,0.0
152,0.0004818197405424207
153,0.0
154,0.0005793626190885359
155,0.0
156,0.0
157,0.0
158,0.0
159,0.00014215745423568733
160,0.00012757598040878475
161,0.0008018790445123921
162,0.0
163,0.0010463343146123487
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0008018790445123921
169,0.0
170,0.0008747028458245089
171,0.0
172,0.00030025242383471866
173,0.0
174,0.0
175,0.0
176,0.0008018790445123921
177,0.0
178,0.0
179,0.0
180,0.002227769954002701
181,0.0
182,0.0
183,0.00024386754333060733
184,0.0
185,0.0
186,0.005249709013668941
187,0.0
188,0.0010983173312885625
189,0.0015329427407001339
190,0.0
191,0.0
192,0.0
193,0.0015002449356444065
194,0.000886986012454291
195,0.00074798470899136
196,0.0
197,0.0001843927147306701
198,0.0030582083156905342
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0018661492106008325
207,0.0
208,0.0
209,0.0
210,0.0021370128159528146
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0004692455940082155
216,0.0006598818147721341
217,0.0
218,0.0007655627533985314
219,0.0006651128591146043
220,0.0
221,0.0
222,0.0
223,0.0009922143560184243
224,0.0003601460646782256
225,0.0004018145172659257
226,0.0
227,0.0004902922549035565
228,0.0025138150130650664
229,0.0
230,0.0004128335683851563
231,0.0
232,0.0005986383365509931
233,0.0006095043472231999
234,0.0
235,0.0
236,0.001327221205878267
237,0.0007106952087850034
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.006202037590983412
245,0.0
246,0.0
247,0.0008018790445123921
248,0.00393857987423731
249,0.0
250,0.0011451941926257868
251,0.0
252,0.0
253,0.00042727205498460636
254,0.0
255,0.0
256,0.0003407301422958694
257,0.0015036409946914044
258,0.0004759117224556331
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0007310636961877417
264,0.0
265,0.0
266,0.008009214231891873
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0002727679502762785
272,0.0018165197821841815
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0016909283887316365
278,0.0
279,0.001963752275625651
280,0.0008018790445123921
281,0.0
282,0.0015335909774547036
283,0.0009078309083964727
284,0.0
285,0.02542143152873578
286,0.0005972050753653182
287,0.0
288,0.0
289,0.0
290,0.0
291,0.00036213180449874195
292,0.0
293,0.0013499775338872283
294,0.0005944626090625537
295,0.0
296,0.0
297,0.0009930754403407929
298,0.0008018790445123921
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.00014912743628858754
306,0.0003504845483358239
307,0.0
308,0.0
309,0.000315949997611789
310,0.0005194533230088127
311,0.0002989766535606912
312,0.0005063047643144504
313,0.0
314,0.0008018790445123921
315,0.0012691795769387562
316,0.0
317,0.0
318,0.0
319,0.000992799389872114
320,0.0
321,0.0
322,0.0
323,0.00037941485116027205
324,0.0
325,0.001336922505722079
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0005295841029136822
332,0.0
333,0.0013829355992661147
334,0.0008018790445123921
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0008018790445123921
343,0.0006533836492073976
344,0.0
345,0.0
346,0.0
347,0.0015876528340107534
348,0.0
349,0.0013237695791620218
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.00041351289277820113
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0010040347712716876
365,0.0
366,0.0
367,0.0
368,0.00022077148131649095
369,0.0
370,0.0
371,0.0009842103551151668
372,0.0003053572290382038
373,0.0
374,0.00045014957933303836
375,0.0
376,0.005400707266612794
377,0.0
378,0.001613474126036392
379,0.0
380,0.0
381,0.0
382,0.0
383,0.002261850151583739
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0015329427407001339
391,0.0
392,0.0
393,0.0
394,0.0007310636961877417
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.006712952278661453
411,0.0
412,0.0
413,8.963813600483798e-05
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0016603435970084868
419,0.0
420,0.0
421,0.0
422,0.0008018790445123921
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.00034265850661829546
429,0.000715539966526229
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
