dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PLS,15,MLP,3,0.9463708291604921,0.8758722625851625,0.009046596624525671,0.019147738628019217,0.9373242325359664,0.8567245239571433,0.006010266952216625,5.322793732979335,3.4754515079548582,,
DS-B,PLS,15,HGBT,3,0.9480707615327478,0.8860849959845909,-0.006267576746403214,-0.008709902537876846,0.954338338279151,0.8947948985224677,0.006010266952216625,0.29443558491766453,0.3692215019837022,,
DS-B,PLS,15,SVM_linear,3,0.8380648117694447,0.7289693716570843,-0.0025702238367475427,-0.007910363089787653,0.8406350356061922,0.736879734746872,0.006010266952216625,1.1169832979794592,1.7117751749465242,,
DS-B,PLS,15,SVM_rbf,3,0.926947254054893,0.8532165265933106,0.016788679928602668,0.015178733348324869,0.9101585741262903,0.8380377932449857,0.006010266952216625,0.6241763409925625,0.9361343319760635,,
DS-B,PLS,15,KNN,3,0.8864500607910599,0.746973388074724,0.09874944105484507,0.18723984471527733,0.7877006197362149,0.5597335433594467,0.006010266952216625,0.0029134880751371384,0.00027383503038436174,,
DS-B,PLS,15,GaussianNB,3,0.8399624536676041,0.701584257699639,0.05806377702800081,0.13718024798988504,0.7818986766396033,0.5644040097097539,0.006010266952216625,0.0008661471074447036,0.0017253549303859472,,
DS-B,PLS,15,QDA,3,0.9039205614211433,0.8223209121391126,-0.0005210662271480926,0.015881896683111796,0.9044416276482914,0.8064390154560008,0.006010266952216625,0.0014934669015929103,0.0047652809880673885,,
DS-B,PLS,15,ShrinkageLDA,3,0.8404022187812962,0.7035310478568604,-0.0004878066807343373,-0.0019475729246084539,0.8408900254620305,0.7054786207814688,0.006010266952216625,0.0034580340143293142,0.006216921960003674,,
DS-B,PLS,15,LogRegL2,3,0.8432218892161465,0.7266791336022196,-0.0024722929500847757,-0.006285165465960141,0.8456941821662313,0.7329642990681797,0.006010266952216625,0.0970707010710612,0.11884350795298815,,
DS-B,PLS,15,KDEBayes,3,0.8943418120539988,0.7759494407993374,0.1801410943868973,0.3201701718182499,0.7142007176671015,0.45577926898108745,0.006010266952216625,0.00314732501283288,0.009027780964970589,,
