dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,Ensembleunar,15,MLP,3,0.9655098503689963,0.910405821103746,0.028185617833029863,0.05368129714660275,0.9373242325359664,0.8567245239571433,2666.6323519250145,7.074371360940859,3.5278714820742607,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,HGBT,3,0.958432957993193,0.9022932442985899,0.004094619714041903,0.007498345776122184,0.954338338279151,0.8947948985224677,2666.6323519250145,0.36296732199843973,0.29077438497915864,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,SVM_linear,3,0.841913680390541,0.7428761135354426,0.0012786447843488036,0.005996378788570622,0.8406350356061922,0.736879734746872,2666.6323519250145,1.0815157589968294,1.7089308889117092,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,SVM_rbf,3,0.9413726584355449,0.875961154679614,0.03121408430925454,0.03792336143462827,0.9101585741262903,0.8380377932449857,2666.6323519250145,0.5803670639870688,0.9311500329058617,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,KNN,3,0.9136748472832494,0.7961242207721764,0.12597422754703458,0.23639067741272968,0.7877006197362149,0.5597335433594467,2666.6323519250145,0.002959206933155656,0.000299672014079988,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,GaussianNB,3,0.7866141412200341,0.5767537193927987,0.004715464580430817,0.01234970968304483,0.7818986766396033,0.5644040097097539,2666.6323519250145,0.0007827889639884233,0.0017508110031485558,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,QDA,3,0.9159752992435302,0.8250662600746792,0.01153367159523877,0.018627244618678374,0.9044416276482914,0.8064390154560008,2666.6323519250145,0.00151482701767236,0.003914120956324041,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,ShrinkageLDA,3,0.843731868927823,0.7121153140495647,0.0028418434657925262,0.006636693268095906,0.8408900254620305,0.7054786207814688,2666.6323519250145,0.0034868899965658784,0.006119654048234224,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,LogRegL2,3,0.8487725379620767,0.740774022035066,0.0030783557958454777,0.007809722966886312,0.8456941821662313,0.7329642990681797,2666.6323519250145,0.1400052709504962,0.10785004100762308,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
DS-B,Ensembleunar,15,KDEBayes,3,0.9255873081570885,0.8436769792960446,0.21138659048998698,0.3878977103149571,0.7142007176671015,0.45577926898108745,2666.6323519250145,0.003137842984870076,0.009024868020787835,15,"0,2,5,6,9,10,11,18,20,22,25,26,27,28,29"
