epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.29756513237953186,0.5901574492454529,0.25,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.5,0.0,0.04510851499847415,0.18135654697134565,0.544992127891486,0.25,0.14285714285714285,0.75,0.42857142857142855,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.0,1.0,0.18181818181818182
10,0.42191633582115173,0.5638822317123413,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.2479136532966174,0.3631741420010895,0.4610419548178884,0.5,0.2857142857142857,0.5,0.42857142857142855,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,1.0,0.36363636363636365
15,0.3730347156524658,0.6638351678848267,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.24978144123891596,0.24978144123891596,0.0,1.0,0.14285714285714285,0.0,0.5714285714285714,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,1.0,0.45454545454545453
20,0.3582242429256439,0.6493623852729797,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.2857142857142857,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,1.0,0.7272727272727273
25,0.3844868540763855,0.5549855828285217,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.581615696503037,0.6481581505887437,0.2661698163428267,0.75,0.5714285714285714,0.25,0.2857142857142857,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0,1.0,0.6363636363636364
30,0.32020437717437744,0.5526847839355469,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
35,0.24821420013904572,0.5436611175537109,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
40,0.31374412775039673,0.5000373125076294,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
45,0.3306538760662079,0.45814162492752075,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
50,0.36373430490493774,0.43265801668167114,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
55,0.3887954652309418,0.3826555013656616,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.5424121269223805,0.5877512636652169,0.18135654697134565,0.5,0.7142857142857143,0.25,0.14285714285714285,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,1.0,0.6363636363636364
60,0.41143152117729187,0.3073374330997467,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.6858688187997198,0.7312079555425562,0.18135654697134565,0.75,0.7142857142857143,0.25,0.14285714285714285,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,1.0,0.7272727272727273
65,0.2923000454902649,0.6034122705459595,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
70,0.25364556908607483,0.3116617798805237,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.6858688187997198,0.7312079555425562,0.18135654697134565,0.75,0.7142857142857143,0.25,0.14285714285714285,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,1.0,0.7272727272727273
75,0.32828620076179504,0.532041072845459,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.25,0.0,0.8328475056217207,0.8328475056217207,0.0,1.0,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,0.8181818181818182
80,0.324009507894516,0.6168819665908813,0.25,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.0,0.7312079555425562,0.7312079555425562,0.0,0.75,0.7142857142857143,0.0,0.14285714285714285,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,1.0,0.7272727272727273
