dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PCA,5,MLP,4,0.66473638113962,0.40741552931222347,-0.2708546594776773,-0.45597378171054714,0.9355910406172973,0.8633893110227706,0.0012428050395101309,7.3551930780522525,3.764588161953725,,
DS-B,PCA,5,HGBT,4,0.6951947346442522,0.4551897850582777,-0.25947989460419296,-0.4496298934549616,0.9546746292484452,0.9048196785132393,0.0012428050395101309,0.27548933401703835,0.26246571308001876,,
DS-B,PCA,5,SVM_linear,4,0.48107347033802783,0.27014411223095103,-0.35133906629366707,-0.4581272836422764,0.8324125366316949,0.7282713958732274,0.0012428050395101309,0.6029923260211945,1.6806509169982746,,
DS-B,PCA,5,SVM_rbf,4,0.6638162003555076,0.4313670854230107,-0.2404942368597074,-0.4023751078681681,0.904310437215215,0.8337421932911788,0.0012428050395101309,1.1652845550561324,0.971087433048524,,
DS-B,PCA,5,KNN,4,0.6167077483656629,0.35066735139923,-0.16515582097494808,-0.20059714979709553,0.781863569340611,0.5512645011963255,0.0012428050395101309,0.001537324977107346,0.00026838004123419523,,
DS-B,PCA,5,GaussianNB,4,0.5892926433578838,0.31024935358587463,-0.20901777168430036,-0.276742845023564,0.7983104150421841,0.5869921986094386,0.0012428050395101309,0.0007059669587761164,0.001107319025322795,,
DS-B,PCA,5,QDA,4,0.598749441054845,0.3161664244457145,-0.2984600830010459,-0.4932686178960378,0.8972095240558908,0.8094350423417523,0.0012428050395101309,0.0006289320299401879,0.002376758959144354,,
DS-B,PCA,5,ShrinkageLDA,4,0.5624965354639153,0.28001203481903053,-0.27035576628147184,-0.4201964881678117,0.8328523017453872,0.7002085229868422,0.0012428050395101309,0.0017867130227386951,0.005163155030459166,,
DS-B,PCA,5,LogRegL2,4,0.5625371860206431,0.2800654846628212,-0.27358194228360044,-0.43627049602550005,0.8361191283042435,0.7163359806883213,0.0012428050395101309,0.025111562106758356,0.13149161299224943,,
DS-B,PCA,5,KDEBayes,4,0.636306859966223,0.3660569608023528,-0.05947915550316152,-0.05479434191533977,0.6957860154693846,0.42085130271769255,0.0012428050395101309,0.0016920219641178846,0.004238372086547315,,
