dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PLS,10,HGBT,4,0.9533848979486251,0.9000546699161062,-0.0012897312998200183,-0.004765008597133136,0.9546746292484452,0.9048196785132393,0.004351618932560086,0.28624391299672425,0.2969838259741664,,
DS-B,PLS,10,SVM_linear,4,0.8288131146087014,0.7179444774782421,-0.0035994220229934593,-0.01032691839498534,0.8324125366316949,0.7282713958732274,0.004351618932560086,0.8967659120680764,1.6820657250937074,,
DS-B,PLS,10,SVM_rbf,4,0.9479303323367787,0.8909964252782211,0.04361989512156372,0.05725423198704227,0.904310437215215,0.8337421932911788,0.004351618932560086,0.5121949659660459,0.9423286949750036,,
DS-B,PLS,10,KNN,4,0.9211157469170247,0.825837292307978,0.13925217757641373,0.27457279111165245,0.781863569340611,0.5512645011963255,0.004351618932560086,0.0023387710098177195,0.00027569697704166174,,
DS-B,PLS,10,GaussianNB,4,0.8450844238153135,0.7144295360997427,0.046774008773129316,0.12743733749030406,0.7983104150421841,0.5869921986094386,0.004351618932560086,0.0007905489765107632,0.001108853961341083,,
DS-B,PLS,10,QDA,4,0.8994526956862369,0.8218533337282102,0.0022431716303460414,0.012418291386457891,0.8972095240558908,0.8094350423417523,0.004351618932560086,0.0012384429574012756,0.005152145982719958,,
DS-B,PLS,10,ShrinkageLDA,4,0.83164756706418,0.6990641349903822,-0.0012047346812071869,-0.0011443879964599946,0.8328523017453872,0.7002085229868422,0.004351618932560086,0.0030154200503602624,0.005142581067048013,,
DS-B,PLS,10,LogRegL2,4,0.8332144612507807,0.7088711299467052,-0.002904667053462817,-0.007464850741616069,0.8361191283042435,0.7163359806883213,0.004351618932560086,0.09861074096988887,0.1432352140545845,,
DS-B,PLS,10,KDEBayes,4,0.9363892697312259,0.8737178367790208,0.24060325426184137,0.45286653406132826,0.6957860154693846,0.42085130271769255,0.004351618932560086,0.00252571702003479,0.004958142060786486,,
DS-B,PLS,10,MLP,5,0.9530155312025251,0.908398898557005,0.009819466363810592,0.02547910350956961,0.9431960648387145,0.8829197950474353,0.004037309088744223,9.693499333108775,3.7305282569723204,,
DS-B,PLS,10,HGBT,5,0.9531372144131919,0.901874236558174,-0.00238941577309415,0.0003145454433292061,0.955526630186286,0.9015596911148448,0.004037309088744223,0.3612877830164507,0.2478929739445448,,
DS-B,PLS,10,SVM_linear,5,0.8593895190194545,0.7525198287665402,-6.452897535358382e-05,-0.0052715172241488695,0.8594540479948081,0.7577913459906891,0.004037309088744223,1.0107240660581738,1.7035296550020576,,
DS-B,PLS,10,SVM_rbf,5,0.9493097243322173,0.9007402445785371,0.02837615599050136,0.036790993595753996,0.9209335683417159,0.8639492509827831,0.004037309088744223,0.5124772270210087,0.9454945380566642,,
DS-B,PLS,10,KNN,5,0.9178804259649846,0.8201310016852519,0.12346974144161404,0.24151708363289226,0.7944106845233706,0.5786139180523596,0.004037309088744223,0.0023485850542783737,0.0002709960099309683,,
DS-B,PLS,10,GaussianNB,5,0.8552191035266006,0.731748727513195,0.07709184501246313,0.14783040919450452,0.7781272585141374,0.5839183183186905,0.004037309088744223,0.0007845989894121885,0.0010846800869330764,,
DS-B,PLS,10,QDA,5,0.9151794274251832,0.8407672947690753,0.003772179530671549,0.019802630492800177,0.9114072478945117,0.8209646642762751,0.004037309088744223,0.0012585489312186837,0.006622081971727312,,
DS-B,PLS,10,ShrinkageLDA,5,0.8574794613489874,0.7396921705508116,3.318633018178918e-05,0.0008489520415041474,0.8574462750188057,0.7388432185093075,0.004037309088744223,0.002988744992762804,0.00517495593521744,,
DS-B,PLS,10,LogRegL2,5,0.8606432248263247,0.7419360669261561,-0.0004941075827078478,-0.0031542991298408873,0.8611373324090326,0.745090366055997,0.004037309088744223,0.037278274074196815,0.15031219401862472,,
DS-B,PLS,10,KDEBayes,5,0.9418796737415006,0.8782056817236646,0.24012891045590645,0.45712489390466443,0.7017507632855942,0.4210807878190002,0.004037309088744223,0.0025423679035156965,0.004943259991705418,,
