epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.45787057280540466,0.7102667689323425,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.0,0.4610419548178884,0.4610419548178884,0.0,0.5,0.42857142857142855,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.09090909090909091,0.8333333333333334,0.45454545454545453
10,0.6659584045410156,0.9064831733703613,0.25,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.0,0.3631741420010895,0.3631741420010895,0.0,0.5,0.2857142857142857,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.09090909090909091,0.8,0.36363636363636365
15,0.5573378205299377,0.7825841903686523,0.25,0.7312079555425562,0.7312079555425562,0.0,0.75,0.7142857142857143,0.0,0.0,0.544992127891486,0.544992127891486,0.0,0.75,0.42857142857142855,0.0,0.14285714285714285,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.8571428571428571,0.5454545454545454
20,0.3919651508331299,0.7672276496887207,0.25,0.7312079555425562,0.7312079555425562,0.0,0.75,0.7142857142857143,0.0,0.0,0.544992127891486,0.544992127891486,0.0,0.75,0.42857142857142855,0.0,0.14285714285714285,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.8571428571428571,0.5454545454545454
25,0.4134124219417572,0.5713509321212769,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7312079555425562,0.7312079555425562,0.0,0.75,0.7142857142857143,0.0,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.8888888888888888,0.7272727272727273
30,0.48571279644966125,0.4938846528530121,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.9,0.8181818181818182
35,0.40326452255249023,0.44887983798980713,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.9,0.8181818181818182
40,0.41787442564964294,0.4360923767089844,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.9,0.8181818181818182
45,0.4269979000091553,0.38106265664100647,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.9,0.8181818181818182
50,0.335747629404068,0.4867507517337799,0.25,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.7995025317580172,0.7995025317580172,0.0,0.75,0.8571428571428571,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.9,0.8181818181818182
