feature_index,eta
0,0.0
1,0.0
2,0.0005027740845995154
3,0.0
4,0.0002870451682072393
5,0.0
6,0.0
7,0.0
8,0.00013194388543449805
9,0.00020296597376300807
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0004998366102344416
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,6.508624305629688e-05
24,0.0
25,0.0010033214711637165
26,0.0
27,0.0
28,0.0
29,0.0
30,0.005403785556555734
31,0.0
32,0.0008196983327208897
33,0.002320986430505907
34,0.0
35,0.0
36,0.002615894392657277
37,0.0
38,0.0
39,0.00444784647738623
40,0.0022202047192877478
41,0.013738102848306476
42,0.001254297816365083
43,0.0007651701505260577
44,0.0
45,0.0005969485468285473
46,0.0
47,0.00014872243192231693
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.005016334719990945
62,0.0
63,0.0
64,0.0
65,0.003074114053066056
66,0.017222002571657142
67,0.0
68,0.0
69,0.0004163385974604933
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0002868923594783544
76,0.0
77,5.508285875329845e-05
78,0.0
79,0.0
80,0.0
81,7.429400728963902e-05
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.00022480192223860328
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.00010217952907669151
103,0.0
104,0.0
105,0.0
106,0.0006940234441317287
107,0.0
108,0.0
109,0.0005357702813766951
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,3.700909918271401e-05
117,0.0
118,0.0
119,7.918468054935414e-05
120,0.0
121,0.0
122,0.0014638469903788347
123,0.0
124,0.0
125,0.0
126,0.0014356727169990062
127,0.00046153369121524555
128,0.0
129,0.000383160466698052
130,0.0
131,0.0004526701279713042
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.003045844545040222
138,0.0
139,6.225793225147207e-05
140,0.0019757637590400124
141,0.00011071660558019444
142,0.0
143,0.0
144,0.0
145,7.764225159865376e-05
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,9.330486126764504e-05
153,0.0
154,0.0
155,0.0
156,0.000571318305103809
157,0.0
158,0.0
159,0.00026870809260599236
160,4.293180969512593e-05
161,0.0006428437196008687
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0012802338442423839
167,2.0024792713433862e-05
168,0.0
169,0.0
170,0.0
171,0.00025158657393229295
172,0.0012453985666522878
173,2.9952754367077015e-05
174,0.0
175,0.0
176,0.00292939236742586
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.001997420360237944
187,0.001110862189768412
188,0.0038470154980641963
189,0.0006115246280667936
190,0.0
191,1.828679333943427e-05
192,0.0
193,0.0021366452912732928
194,0.0
195,0.0
196,2.105819996683483e-05
197,0.0
198,0.014692402351141507
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0005179989446570463
204,6.462045750914105e-05
205,0.00011668315665977305
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0007263029419547471
211,0.0
212,0.0
213,0.0004741962872622692
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.001267704474208607
221,0.0
222,8.441563381973363e-05
223,0.0
224,0.0
225,0.00023986942031273782
226,0.0003762934254293415
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0004526701279713042
233,0.0
234,0.0
235,0.0
236,0.00013702410748179635
237,0.0
238,0.0
239,0.0
240,0.0016807197029651885
241,0.0
242,0.0
243,0.0
244,0.023828405987808787
245,0.0
246,0.0
247,0.0
248,0.11135342682323868
249,0.0004119355031767867
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,1.805274726276027e-05
256,0.0
257,4.751451330441313e-06
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.00019664498017451742
264,0.00022306044797404647
265,0.0
266,0.01016616292999206
267,0.00018297231885521393
268,0.0007158302263756891
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0005732851117494232
276,0.0001562412838357762
277,0.0
278,0.00044091254661979794
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.03180828217558154
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.001126225688360198
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0002506985160792081
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0003279742552616633
310,0.0
311,0.0
312,0.0
313,0.00023846503306176596
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0008163070308045084
333,0.0003580492927613241
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.00021387379901331282
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.00012371894027747484
347,0.0
348,0.00029507701303801
349,0.00014087097960915315
350,0.0
351,0.0
352,0.0
353,0.0
354,8.457612156266072e-05
355,0.0
356,0.0
357,0.0022894322309061107
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,3.7784763118533774e-05
373,0.0
374,0.0
375,0.0
376,0.08158755549104983
377,0.0
378,0.0007261386014637815
379,0.0004852780652502566
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.00010396665534629207
386,0.0
387,0.0
388,0.0022448979385487422
389,0.0
390,0.003396268181332953
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0020482373334679955
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0008232028423833141
404,0.0006588768587678681
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0005293734945878132
415,0.0
416,0.0
417,0.0
418,0.0004163385974604933
419,0.0
420,0.0
421,0.0005348826344677841
422,0.0
423,0.0
424,0.0
425,0.00016321318939029668
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0005619368943325518
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.001121985716031522
437,0.0
438,0.0
439,0.0
440,0.0
441,0.00011414605189746254
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
