dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,Ensembleunar,5,MLP,2,0.9876015801980051,0.9600106564518547,0.051859023869267884,0.10691101012768134,0.9357425563287373,0.8530996463241733,2668.0903753660386,1.6531241199700162,3.237505255965516,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,HGBT,2,0.9589577197254979,0.8894692012160609,-0.004061360167628036,-0.026841353112701638,0.963019079893126,0.9163105543287625,2668.0903753660386,0.2690414129756391,0.2467728640185669,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,SVM_linear,2,0.8494229468697223,0.7357326219376916,0.007006677777818715,-0.007934741951637347,0.8424162690919036,0.743667363889329,2668.0903753660386,0.7266866998979822,1.6932225989876315,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,SVM_rbf,2,0.9416997106419461,0.8847446847078791,0.022246941045606095,0.03486915425710091,0.91945276959634,0.8498755304507782,2668.0903753660386,0.49146057304460555,0.9383944930741563,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,KNN,2,0.9584495877663998,0.8718406972223856,0.16084870971437448,0.28622737468698445,0.7976008780520253,0.5856133225354011,2668.0903753660386,0.0015474410029128194,0.0002942170249298215,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,GaussianNB,2,0.8055942557067838,0.615440295991498,0.020543313168193578,0.027467464724471924,0.7850509425385902,0.587972831267026,2668.0903753660386,0.0006353039061650634,0.0010987929999828339,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,QDA,2,0.8877638128744009,0.7413222636197514,-0.03363648793971896,-0.08958109045252138,0.9214003008141198,0.8309033540722728,2668.0903753660386,0.0006411300273612142,0.0024103799369186163,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,ShrinkageLDA,2,0.85512880683225,0.7290182371452847,0.0035550759611084892,0.0023320420797040553,0.8515737308711415,0.7266861950655806,2668.0903753660386,0.0018282539676874876,0.005260040983557701,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,LogRegL2,2,0.8549477270795531,0.7287618128819985,0.004974149941426198,-0.00805482346582731,0.8499735771381269,0.7368166363478258,2668.0903753660386,0.05538074707146734,0.1501644030213356,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,KDEBayes,2,0.9275385348800255,0.8265910613319543,0.19416923196316327,0.36471329775261213,0.7333693029168622,0.4618777635793421,2668.0903753660386,0.001716720056720078,0.004951208946295083,5,"5,6,9,18,25"
