dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PCA,5,MLP,3,0.6520755804714724,0.38147057024774533,-0.285248652064494,-0.47525395370939794,0.9373242325359664,0.8567245239571433,0.0009921940509229898,6.065419103950262,3.459295246982947,,
DS-B,PCA,5,HGBT,3,0.6605050277347662,0.4034350455949422,-0.2938333105443849,-0.49135985292752554,0.954338338279151,0.8947948985224677,0.0009921940509229898,0.27427579497452825,0.24758567998651415,,
DS-B,PCA,5,SVM_linear,3,0.47114364798096076,0.24884965700011397,-0.3694913876252315,-0.488030077746758,0.8406350356061922,0.736879734746872,0.0009921940509229898,0.6072228599805385,1.7072104800026864,,
DS-B,PCA,5,SVM_rbf,3,0.6590305211770922,0.41012606624958414,-0.25112805294919816,-0.4279117269954016,0.9101585741262903,0.8380377932449857,0.0009921940509229898,1.1522244970547035,0.9458752369973809,,
DS-B,PCA,5,KNN,3,0.5963510582079017,0.3214305422142471,-0.19134956152831317,-0.2383030011451996,0.7877006197362149,0.5597335433594467,0.0009921940509229898,0.0015160959446802735,0.0002963789738714695,,
DS-B,PCA,5,GaussianNB,3,0.5980509905801574,0.30730481751801964,-0.1838476860594459,-0.25709919219173427,0.7818986766396033,0.5644040097097539,0.0009921940509229898,0.0007630280451849103,0.0011030600871890783,,
DS-B,PCA,5,QDA,3,0.5891522141619148,0.30451810260861467,-0.3152894134863766,-0.5019209128473862,0.9044416276482914,0.8064390154560008,0.0009921940509229898,0.0006417849799618125,0.0022114929743111134,,
DS-B,PCA,5,ShrinkageLDA,3,0.5364136600652626,0.2841193536812923,-0.3044763653967679,-0.4213592671001765,0.8408900254620305,0.7054786207814688,0.0009921940509229898,0.0018427829490974545,0.0051733119180426,,
DS-B,PCA,5,LogRegL2,3,0.5364173555704197,0.28398088227604706,-0.30927682659581157,-0.44898341679213266,0.8456941821662313,0.7329642990681797,0.0009921940509229898,0.022348467027768493,0.13688568701036274,,
DS-B,PCA,5,KDEBayes,3,0.6254457703095724,0.3765160870005949,-0.08875494735752909,-0.07926318198049254,0.7142007176671015,0.45577926898108745,0.0009921940509229898,0.0016732960939407349,0.004319278988987207,,
