dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,HSIC_Lasso,15,MLP,2,0.9425829363744878,0.8698055641683498,0.006840380045750494,0.01670591784417641,0.9357425563287373,0.8530996463241733,0.24535758199635893,6.229087403975427,3.7644999109907076,,
DS-B,HSIC_Lasso,15,HGBT,2,0.9524203711026278,0.8884132215162174,-0.01059870879049818,-0.02789733281254514,0.963019079893126,0.9163105543287625,0.24535758199635893,0.2950038160197437,0.28747021697927266,,
DS-B,HSIC_Lasso,15,SVM_linear,2,0.8443859733406258,0.7455044837917234,0.001969704248722226,0.0018371199023944351,0.8424162690919036,0.743667363889329,0.24535758199635893,1.1207780190743506,1.7131462590768933,,
DS-B,HSIC_Lasso,15,SVM_rbf,2,0.9166035351202333,0.8387147893263968,-0.0028492344761067434,-0.01116074112438148,0.91945276959634,0.8498755304507782,0.24535758199635893,0.7882447290467098,0.9392537149833515,,
DS-B,HSIC_Lasso,15,KNN,2,0.8203873628505648,0.5892443286831509,0.022786484798539508,0.0036310061477498046,0.7976008780520253,0.5856133225354011,0.24535758199635893,0.002943366998806596,0.00028247793670743704,,
DS-B,HSIC_Lasso,15,GaussianNB,2,0.820439099922764,0.6113963236619805,0.03538815738417378,0.023423492394954448,0.7850509425385902,0.587972831267026,0.24535758199635893,0.0007870061090216041,0.0011118599213659763,,
DS-B,HSIC_Lasso,15,QDA,2,0.8949811344461732,0.7834530646863738,-0.02641916636794661,-0.047450289385899014,0.9214003008141198,0.8309033540722728,0.24535758199635893,0.0015754449414089322,0.0024739509681239724,,
DS-B,HSIC_Lasso,15,ShrinkageLDA,2,0.854696432728872,0.722951968713766,0.0031227018577304477,-0.00373422635181464,0.8515737308711415,0.7266861950655806,0.24535758199635893,0.0034947680542245507,0.005244353087618947,,
DS-B,HSIC_Lasso,15,LogRegL2,2,0.8514259106648584,0.7388437853465206,0.001452333526731464,0.0020271489986948277,0.8499735771381269,0.7368166363478258,0.24535758199635893,0.06806120194960386,0.14091647695749998,,
DS-B,HSIC_Lasso,15,KDEBayes,2,0.8027967583028761,0.593296056524722,0.06942745538601391,0.13141829294537982,0.7333693029168622,0.4618777635793421,0.24535758199635893,0.0031630239682272077,0.0049533749697729945,,
