dataset,method,q,model,fold,F12,G12,a1,a2,b1,b2,n1,n2,coverage,beta_pos,beta_neg,S_val,S_test,t_reducer,t_model,unary_device,n_selected,selected_indices
DS-B,Ensembleunar,5,UnaryMLP,1,0.3936303141182363,0.0795465494908714,0.4485049833887043,0.3515016685205784,0.16943521594684385,0.05228031145717464,301,899,0.51583331823349,0.9948698282241821,1.0040887594223022,0.39231397193211426,0.37374367674551845,2662.538656454999,0.0,cuda:0,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,UnaryMLP,2,0.4044646075570322,0.23748280745914066,0.4418604651162791,0.37374860956618466,0.2558139534883721,0.22246941045606228,301,899,0.46833333373069763,0.985662043094635,1.0066837072372437,0.36639511888875415,0.345093905692247,2668.0903753660386,0.0,cuda:0,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,UnaryMLP,3,0.3036061789069685,0.2053919357334143,0.34219269102990035,0.27363737486095663,0.3122923588039867,0.15350389321468297,301,899,0.4883333444595337,0.9793132543563843,1.0030596256256104,0.30290951858020637,0.2522581949736149,2666.1710359510034,0.0,cuda:0,5,"5,6,9,18,26"
DS-B,Ensembleunar,5,UnaryMLP,4,0.45116819791908724,0.1611129760804862,0.43521594684385384,0.4694104560622914,0.21926910299003322,0.12791991101223582,301,899,0.5375000238418579,1.002205729484558,1.004324197769165,0.4074099377459984,0.4108899538989657,2667.4483800500166,0.0,cuda:0,5,"5,6,9,18,25"
DS-B,Ensembleunar,5,UnaryMLP,5,0.4228576273157608,0.29519538156174163,0.4304635761589404,0.41648106904231624,0.3211920529801324,0.2739420935412027,302,898,0.46416667103767395,0.9766527414321899,0.9922716021537781,0.333839111895169,0.3490587819253254,2667.5894424509024,0.0,cuda:0,5,"5,6,9,18,25"
