dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,HSIC_Lasso,15,MLP,5,0.9385315417631528,0.8729029811840125,-0.004664523075561755,-0.010016813863422791,0.9431960648387145,0.8829197950474353,0.25398575502913445,5.334569253958762,3.687970942002721,,
DS-B,HSIC_Lasso,15,HGBT,5,0.9312526733432647,0.8621493247074676,-0.02427395684302136,-0.03941036640737716,0.955526630186286,0.9015596911148448,0.25398575502913445,0.3636861250270158,0.3013546789297834,,
DS-B,HSIC_Lasso,15,SVM_linear,5,0.8554145341376715,0.7488681628846079,-0.004039513857136523,-0.0089231831060812,0.8594540479948081,0.7577913459906891,0.25398575502913445,1.178560185013339,1.7037065689219162,,
DS-B,HSIC_Lasso,15,SVM_rbf,5,0.90388870042331,0.82933364179906,-0.01704486791840587,-0.034615609183723084,0.9209335683417159,0.8639492509827831,0.25398575502913445,0.8359531309688464,0.9456606989260763,,
DS-B,HSIC_Lasso,15,KNN,5,0.784666809244974,0.5483998249240082,-0.009743875278396597,-0.030214093128351438,0.7944106845233706,0.5786139180523596,0.25398575502913445,0.002969259978272021,0.0002878739032894373,,
DS-B,HSIC_Lasso,15,GaussianNB,5,0.7623342527175917,0.5832660286992333,-0.015793005796545745,-0.0006522896194571803,0.7781272585141374,0.5839183183186905,0.25398575502913445,0.0007824739441275597,0.001115127932280302,,
DS-B,HSIC_Lasso,15,QDA,5,0.8825757017065148,0.7680442560208122,-0.02883154618799688,-0.05292040825546296,0.9114072478945117,0.8209646642762751,0.25398575502913445,0.0015060319565236568,0.006547268014401197,,
DS-B,HSIC_Lasso,15,ShrinkageLDA,5,0.8553555362173483,0.7261694423478509,-0.0020907388014573813,-0.012673776161456596,0.8574462750188057,0.7388432185093075,0.25398575502913445,0.0035243070451542735,0.005223243031650782,,
DS-B,HSIC_Lasso,15,LogRegL2,5,0.8573725276184014,0.737091758224911,-0.0037648047906311266,-0.007998607831085969,0.8611373324090326,0.745090366055997,0.25398575502913445,0.07394335593562573,0.23333795205689967,,
DS-B,HSIC_Lasso,15,KDEBayes,5,0.7599780232746796,0.5615339639659885,0.0582272599890854,0.14045317614698832,0.7017507632855942,0.4210807878190002,0.25398575502913445,0.0031835020054131746,0.00431553996168077,,
