dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PCA,15,MLP,1,0.8931075133315349,0.7168183931051914,-0.04436084390555761,-0.151978826361155,0.9374683572370925,0.8687972194663464,0.0010558220092207193,7.0826752400025725,3.9932439120020717,,
DS-B,PCA,15,HGBT,1,0.905284202824105,0.7458301447298009,-0.0567112221405105,-0.1658610210661008,0.9619954249646155,0.9116911657959017,0.0010558220092207193,0.2903085750294849,0.24660821992438287,,
DS-B,PCA,15,SVM_linear,1,0.7985321453516088,0.514235756481647,-0.04712877726820863,-0.23259231825455362,0.8456609226198174,0.7468280747362006,0.0010558220092207193,1.4724468829808757,1.7239084310131148,,
DS-B,PCA,15,SVM_rbf,1,0.8941126907342599,0.7352275964825656,-0.020898081663272894,-0.12866423788381964,0.9150107723975328,0.8638918343663853,0.0010558220092207193,0.8808051029918715,0.9522860309807584,,
DS-B,PCA,15,KNN,1,0.7757401172953338,0.4870658533865963,-0.04236711887331435,-0.09830858822735461,0.8181072361686481,0.5853744416139509,0.0010558220092207193,0.0029044769471511245,0.0002664499916136265,,
DS-B,PCA,15,GaussianNB,1,0.8187280810350371,0.6201343912513285,0.018100584259365338,0.008343048790434904,0.8006274967756718,0.6117913424608936,0.0010558220092207193,0.0008530269842594862,0.0011115369852632284,,
DS-B,PCA,15,QDA,1,0.8656609965299207,0.6799495057907257,-0.054804341479458674,-0.16462280434701704,0.9204653380093794,0.8445723101377427,0.0010558220092207193,0.0015395099762827158,0.0022698360262438655,,
DS-B,PCA,15,ShrinkageLDA,1,0.804023666015026,0.5027898886946124,-0.04920934667164312,-0.21993933653879527,0.8532330126866691,0.7227292252334077,0.0010558220092207193,0.003443332971073687,0.005226296023465693,,
DS-B,PCA,15,LogRegL2,1,0.8016548472093393,0.5173895935160717,-0.05127143854929228,-0.2201809457665198,0.8529262857586316,0.7375705392825915,0.0010558220092207193,0.049207156989723444,0.13336300908122212,,
DS-B,PCA,15,KDEBayes,1,0.7578039830154584,0.4692557843122472,0.03179243086633743,0.0062705954511314554,0.7260115521491209,0.4629851888611157,0.0010558220092207193,0.002716163988225162,0.004264460992999375,,
DS-B,PCA,15,MLP,2,0.8794784903122332,0.7154094907302194,-0.05626406601650402,-0.13769015559395392,0.9357425563287373,0.8530996463241733,0.0010948190465569496,6.909834673046134,3.7005415249150246,,
DS-B,PCA,15,HGBT,2,0.901706953832054,0.7220930189087386,-0.06131212606107195,-0.19421753542002396,0.963019079893126,0.9163105543287625,0.0010948190465569496,0.29127211193554103,0.3720272770151496,,
DS-B,PCA,15,SVM_linear,2,0.7824936529698927,0.5000105642374911,-0.059922616122010885,-0.24365679965183784,0.8424162690919036,0.743667363889329,0.0010948190465569496,1.640293256030418,1.731313055031933,,
DS-B,PCA,15,SVM_rbf,2,0.8873998056164287,0.7141104773373881,-0.03205296397991131,-0.13576505311339016,0.91945276959634,0.8498755304507782,0.0010948190465569496,0.8695852920645848,0.9377921170089394,,
DS-B,PCA,15,KNN,2,0.7587574233459843,0.480144462399231,-0.038843454706041,-0.10546886013617013,0.7976008780520253,0.5856133225354011,0.0010948190465569496,0.002910248003900051,0.00028379110153764486,,
DS-B,PCA,15,GaussianNB,2,0.8101175540190466,0.5808313860683664,0.025066611480456413,-0.007141445198659668,0.7850509425385902,0.587972831267026,0.0010948190465569496,0.0008841679664328694,0.001140424981713295,,
