dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,Ensembleunar,15,MLP,5,0.9668062950780985,0.9233727217851717,0.02361023023938391,0.04045292673773637,0.9431960648387145,0.8829197950474353,2666.829989735037,5.212009859038517,3.712906375993043,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,HGBT,5,0.9579639817696426,0.908794490560535,0.0024373515833565618,0.007234799445690165,0.955526630186286,0.9015596911148448,2666.829989735037,0.3575856010429561,0.24633166706189513,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,SVM_linear,5,0.860130680393516,0.7584398653202051,0.0006766323987079659,0.0006485193295160396,0.8594540479948081,0.7577913459906891,2666.829989735037,1.095231423038058,1.6908422650303692,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,SVM_rbf,5,0.9441732178940693,0.8955991420068693,0.02323964955235336,0.03164989102408622,0.9209335683417159,0.8639492509827831,2666.829989735037,0.5957319450099021,0.9421612180303782,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,KNN,5,0.9134740187908377,0.7916474606348355,0.11906333426746707,0.21303354258247587,0.7944106845233706,0.5786139180523596,2666.829989735037,0.0029946769354864955,0.0002727559767663479,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,GaussianNB,5,0.7821464918361629,0.5870549487208196,0.004019233322025473,0.0031366304021291924,0.7781272585141374,0.5839183183186905,2666.829989735037,0.0007841569604352117,0.0011165610048919916,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,QDA,5,0.9186492426141978,0.8324380842410939,0.007241994719686118,0.011473419964818765,0.9114072478945117,0.8209646642762751,2666.829989735037,0.0015216319588944316,0.0023560619447380304,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,ShrinkageLDA,5,0.8579625068216346,0.7416321307012573,0.0005162318028288926,0.002788912191949877,0.8574462750188057,0.7388432185093075,2666.829989735037,0.0035291078966110945,0.005192616954445839,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,LogRegL2,5,0.8617457484623667,0.7472364107184872,0.0006084160533341709,0.002146044662490243,0.8611373324090326,0.745090366055997,2666.829989735037,0.07328084902837873,0.13968790497165173,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
DS-B,Ensembleunar,15,KDEBayes,5,0.9167797460139531,0.8195305596025477,0.2150289827283589,0.3984497717835475,0.7017507632855942,0.4210807878190002,2666.829989735037,0.003166825044900179,0.004985237959772348,15,"0,2,5,6,7,9,10,11,16,18,22,25,26,27,29"
