dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,Ensembleunar,15,MLP,4,0.9683590848451029,0.9173961493081702,0.03276804422780566,0.05400683828539954,0.9355910406172973,0.8633893110227706,2664.9741140300175,5.692087415955029,3.817349547985941,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,HGBT,4,0.9630042978724976,0.9209380652520459,0.008329668624052489,0.01611838673880661,0.9546746292484452,0.9048196785132393,2664.9741140300175,0.2899317479459569,0.29000804107636213,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,SVM_linear,4,0.8392713942032306,0.7413783055060065,0.006858857571535704,0.013106909632779051,0.8324125366316949,0.7282713958732274,2664.9741140300175,1.0268516730284318,1.7045556099619716,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,SVM_rbf,4,0.9361250411124948,0.8864374975823923,0.03181460389727986,0.052695304291213496,0.904310437215215,0.8337421932911788,2664.9741140300175,0.5956273049814627,0.9450115140061826,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,KNN,4,0.9071301076500652,0.7704296558417612,0.12526653830945422,0.21916515464543562,0.781863569340611,0.5512645011963255,2664.9741140300175,0.002964865998364985,0.00028753303922712803,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,GaussianNB,4,0.8005203271261165,0.5893960114059089,0.002209912083932397,0.002403812796470284,0.7983104150421841,0.5869921986094386,2664.9741140300175,0.0008146669715642929,0.0017373719019815326,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,QDA,4,0.9146116578405685,0.8298870055350487,0.017402133784677698,0.02045196319329634,0.8972095240558908,0.8094350423417523,2664.9741140300175,0.0014982538996264338,0.004380134050734341,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,ShrinkageLDA,4,0.8391235739969475,0.7109876711841464,0.0062712722515603225,0.01077914819730419,0.8328523017453872,0.7002085229868422,2664.9741140300175,0.0035074190236628056,0.00612422707490623,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,LogRegL2,4,0.8458124383312577,0.7314438729160819,0.009693310027014235,0.015107892227760655,0.8361191283042435,0.7163359806883213,2664.9741140300175,0.07382412406150252,0.23441342497244477,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
DS-B,Ensembleunar,15,KDEBayes,4,0.9188023606886943,0.819667404002156,0.2230163452193097,0.39881610128446343,0.6957860154693846,0.42085130271769255,2664.9741140300175,0.0031867059879004955,0.009163317969068885,15,"2,5,6,9,11,13,17,18,19,22,23,25,26,27,29"
