epoch,beta_pos,beta_neg,cG,S_par,F12_par,G12_par,a1_par,a2_par,b1_par,b2_par,S_ckpt,F12_ckpt,G12_ckpt,a1_ckpt,a2_ckpt,b1_ckpt,b2_ckpt,coverage_ckpt,reject_rate_ckpt,conflict_rate_ckpt,wrong_exclusive_rate_ckpt,selective_accuracy_ckpt,conservative_accuracy_ckpt
5,0.2286214381456375,0.364638090133667,1.0,0.6181459847866716,0.7995025317580172,0.18135654697134565,0.75,0.8571428571428571,0.25,0.14285714285714285,-0.33288948069241014,0.0,0.33288948069241014,0.0,0.125,0.5,0.25,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,1.0,0.08333333333333333
10,0.4246988892555237,0.8052549362182617,1.0,0.6481581505887437,0.6481581505887437,0.0,0.75,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.25,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.16666666666666666
15,0.4524059593677521,0.9534076452255249,1.0,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.25,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.16666666666666666
20,0.3862377405166626,0.5674221515655518,1.0,0.7268102116834741,0.7268102116834741,0.0,1.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.0,0.0,0.125,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.75,0.25
25,0.5218613147735596,0.30409035086631775,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.19051175556203245,0.3567351598173516,0.16622340425531915,0.25,0.625,0.25,0.125,0.5833333333333334,0.25,0.16666666666666666,0.08333333333333333,0.8571428571428571,0.5
30,0.469146192073822,0.5332424640655518,1.0,0.9225801491504574,0.9225801491504574,0.0,1.0,0.8571428571428571,0.0,0.0,0.2995207667731629,0.2995207667731629,0.0,0.25,0.375,0.25,0.0,0.4166666666666667,0.5,0.08333333333333333,0.08333333333333333,0.8,0.3333333333333333
35,0.49869459867477417,0.2805576026439667,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
40,0.44113394618034363,0.22247827053070068,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.75,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.5833333333333334
45,0.400285005569458,0.16679179668426514,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
50,0.3883325159549713,0.2237696349620819,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
55,0.34424978494644165,0.19164612889289856,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
60,0.3326137065887451,0.27041035890579224,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.19051175556203245,0.3567351598173516,0.16622340425531915,0.25,0.625,0.25,0.125,0.5833333333333334,0.25,0.16666666666666666,0.08333333333333333,0.8571428571428571,0.5
65,0.36172547936439514,0.1548256129026413,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
70,0.3760652542114258,0.2238142341375351,1.0,0.8566533409480298,0.8566533409480298,0.0,0.75,1.0,0.25,0.0,0.2084019703700555,0.37462537462537465,0.16622340425531915,0.25,0.75,0.25,0.125,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.5833333333333334
