dataset,method,q,model,fold,AUC,PR_AUC,ΔAUC,ΔPR_AUC,AUC_base,PR_AUC_base,t_reducer,t_model,t_model_base,n_selected,selected_indices
DS-B,PCA,10,MLP,4,0.8149143197129332,0.544953393954818,-0.1206767209043641,-0.3184359170679526,0.9355910406172973,0.8633893110227706,0.0010438939789310098,11.32061379798688,3.831689476966858,,
DS-B,PCA,10,HGBT,4,0.8739056685353603,0.6694676463069066,-0.08076896071308481,-0.23535203220633272,0.9546746292484452,0.9048196785132393,0.0010438939789310098,0.354428548947908,0.24721695808693767,,
DS-B,PCA,10,SVM_linear,4,0.7371719777234949,0.4495380817041392,-0.09524055890820005,-0.2787333141690882,0.8324125366316949,0.7282713958732274,0.0010438939789310098,0.9773836040403694,1.681718736072071,,
DS-B,PCA,10,SVM_rbf,4,0.855962143245171,0.637412512836593,-0.04834829397004403,-0.19632968045458588,0.904310437215215,0.8337421932911788,0.0010438939789310098,0.8658931369427592,0.9442574009299278,,
DS-B,PCA,10,KNN,4,0.7487056493187336,0.44845541839104563,-0.03315792002187734,-0.1028090828052799,0.781863569340611,0.5512645011963255,0.0010438939789310098,0.00235372397582978,0.0002998720156028867,,
DS-B,PCA,10,GaussianNB,4,0.7968063444432536,0.5603143416259715,-0.0015040705989305403,-0.02667785698346714,0.7983104150421841,0.5869921986094386,0.0010438939789310098,0.0008806040277704597,0.0017835039179772139,,
DS-B,PCA,10,QDA,4,0.82235337159413,0.5724297012471804,-0.0748561524617608,-0.23700534109457194,0.8972095240558908,0.8094350423417523,0.0010438939789310098,0.0012876730179414153,0.003581476048566401,,
DS-B,PCA,10,ShrinkageLDA,4,0.7657308415773896,0.44801488615803364,-0.06712146016799758,-0.2521936368288086,0.8328523017453872,0.7002085229868422,0.0010438939789310098,0.0030096800765022635,0.006166229955852032,,
DS-B,PCA,10,LogRegL2,4,0.7681624839707464,0.44926544103400984,-0.06795664433349713,-0.26707053965431143,0.8361191283042435,0.7163359806883213,0.0010438939789310098,0.0649804889690131,0.13844135601539165,,
DS-B,PCA,10,KDEBayes,4,0.7339088466697955,0.43682505634528257,0.038122831200410934,0.015973753627590015,0.6957860154693846,0.42085130271769255,0.0010438939789310098,0.0022772490046918392,0.00902310200035572,,
